Part No.,Part description,Group number,Group name
000012GNW,Hockey Stick 38mm White 1659mm,AG-00042,Lower Level - Extrusion
000013GNB,Hockey Stick 38mm Black 1578mm,AG-00042,Lower Level - Extrusion
000017GNW,Hockey Stick Conduit 48mm White 2000mm,AG-00042,Lower Level - Extrusion
000021GNB,Hockey Stick Conduit 38mm Black 1700mm,AG-00042,Lower Level - Extrusion
000021GNW,Hockey Stick Conduit 38mm White 1700mm,AG-00042,Lower Level - Extrusion
07917PLWHI,SURF MOUNT PVC BOX,AG-00016,OBSOLETE
07977PLWHI,CORD CONNECTOR (MALE),AG-00016,OBSOLETE
07978PLWHI,CORD CONNECTOR (FEMALE),AG-00016,OBSOLETE
08423PLWHI,SURF MOUNTING PVC BOX,AG-00016,OBSOLETE
08424PLWHI,SURF.MOUNTING PVC BOX,AG-00016,OBSOLETE
08620PS,LABEL BULK,AG-00053,Component
08620PS000AS,LABEL,AG-00053,Component
10001 - Phase Out,DELRIN 500 NATL NC10,AG-00002,Raw Material
10278PM000B,LABEL (XX525) PLAIN,AG-00012,Consumable
10845PM,Plain Label 80 x 40mm (WEL),AG-00012,Consumable
10906959,NAL Lift Lock - Wormlock,AG-00014,Finished Goods - Moulding
10906961,Lift Lock - Frame Ramp,AG-00014,Finished Goods - Moulding
10906967,NAL Lift Lock - Cover / Frame Interlock,AG-00014,Finished Goods - Moulding
11074PM,BULK CARTON,AG-00049,Packaging
11554PLWHI,MOULDED BOX,AG-00016,OBSOLETE
11642PLWHI-FAB,2 MODULE BEZEL,AG-00026,Lower Level - Moulding
11644PLBLK,GASKET,AG-00053,Component
11648PS00001,SCREW ST PAN HD POZI,AG-00053,Component
12004A,CYCOLAC T WHITE 25020,AG-00002,Raw Material
12194,Magnum 3513 Natural,AG-00056,PCE Phase Out
12195,ABS DDNS9993 BLK,AG-00002,Raw Material
12197A,FORMULATION 12194 AND A144,AG-00016,OBSOLETE
12199,FORMULATION 12194 AND A114,AG-00016,OBSOLETE
12351PM,BULK CARTON,AG-00049,Packaging
12863PM,RIBBON BLACK 110MMX450M,AG-00012,Consumable
13138PM,STANDARD CARTON (ASHLEY),AG-00049,Packaging
13140PM,BULK CARTON (PLAIN),AG-00049,Packaging
13149,FORMULATION 13151 AND A143,AG-00002,Raw Material
13155,MDM54 0060 NATURAL,AG-00056,PCE Phase Out
13158,ALTECH PA6 C1000 / 588 GY10480,AG-00056,PCE Phase Out
13159,ALBIS NYLON 7046 LGY,AG-00002,Raw Material
13160,ALTECH PA6 C1000/588 RD2136-07 RED,AG-00056,PCE Phase Out
13401PM000BO,LABEL - B&Q,AG-00049,Packaging
13446PM,AUTOBAG MK 230X160,AG-00049,Packaging
13720PM,RIBBON BLUE CR707 110MMX300M,AG-00012,Consumable
13867PM,THERMAL RIBBON 25TT4BK20Z ULTRA PRINT,AG-00053,Component
14119,PC A 910 FR GREY CM10233,AG-00002,Raw Material
14120,AT PC ECO 1000/141 GY10178,AG-00016,OBSOLETE
14122,PC A910 FR WHITE CM10262,AG-00002,Raw Material
14125 - Phase Out,AT PC ECO 1000/141 BK5088 - BLACK,AG-00002,Raw Material
14126,POLYCARB INJG W85 CM10269 OCTABIN,AG-00002,Raw Material
14127,ALTECH PC C1000/128 TGY 10523,AG-00002,Raw Material
14130,AT PC C1000/141 GY2153-07,AG-00002,Raw Material
14133,MAKROLON 3107 550115,AG-00002,Raw Material
14134,RAL9010 AT PC C1000/141 WT2083-02083-07,AG-00002,Raw Material
14140,ALTECH PC ECO 1000/542 GREY,AG-00016,OBSOLETE
14822PM,CM SAMPLE CARTON + INFILLS,AG-00049,Packaging
14898pm,SMALL YELLOW RS LABEL,AG-00012,Consumable
15286PM,Single Wall Carton 0713 180 x 155 x 88mm,AG-00049,Packaging
15288PM,Single Wall Carton 0713 100 x 100 x 92mm,AG-00049,Packaging
15293PM,Single Wall Carton 0713 175 x 115 x 90mm MK,AG-00049,Packaging
15294PM,Single Wall Carton 0713 173 x 97 x 97mm,AG-00049,Packaging
15295PM,STANDARD CARTON 220 X 95 X 107,AG-00049,Packaging
15296PM,STANDARD CARTON (205 X 97 X 92MM),AG-00016,OBSOLETE
15297PM,Single Wall Carton 0713 220 x 97 x 107mm,AG-00049,Packaging
15298PM,Single Wall Carton 0713 193 x 155 x 97mm MK Strip,AG-00049,Packaging
15299PM,STANDARD CARTON 242 X 152 X 97,AG-00049,Packaging
15300PM,Single Wall Carton 0713 181 x 172 x 90mm,AG-00049,Packaging
15304PM,STANDARD CARTON 222 X 178 X 90,AG-00049,Packaging
15431PM,Single Wall Carton 0427 260 x 240 x 110mm MK PRINTED,AG-00049,Packaging
15440PM,Single Wall Carton 0713 175 x 115 x 90mm,AG-00049,Packaging
15444PM,Single Wall Carton 0713 193 x 155 x 97mm,AG-00016,OBSOLETE
15463PM,Ptd Die-Cut Crash Lock 430 x 230 x 100,AG-00049,Packaging
16157,Braskem PP DR7051.01 NATURAL,AG-00002,Raw Material
17011,CARLON LAY-IN WIREWAY (CLT1),AG-00016,OBSOLETE
17013,CARLON LAY-IN WIREWAY (CLT3),AG-00016,OBSOLETE
17017,CARLON LAY-IN WIREWAY (CLT9),AG-00016,OBSOLETE
17079,LAQRENE 102 GREY RAL 7035,AG-00002,Raw Material
18064,FE4036POR BLACK K015,AG-00002,Raw Material
18066,FE4036POR WHITE 0410,AG-00016,OBSOLETE
18701PS,KNOB CAP,AG-00016,OBSOLETE
19005,NORYL SE1 WHITE 845,AG-00002,Raw Material
19027A,GE NORYL SE1 90062 GRY 910,AG-00002,Raw Material
19074,POCAN KU2-7503/1 70/865,AG-00002,Raw Material
19137PS00002,SCREW NO.8X8MM FLANGED POZI,AG-00053,Component
1937CHA,CABLE CROSSING BARRIER,AG-00016,OBSOLETE
1937EMCHA,01937 IN BULK CHARCOAL,AG-00026,Lower Level - Moulding
19450PS,WARNING LABEL - Black/Yellow Vinyl Safety Labels,AG-00053,Component
19472PL-FAB,LID - 2 MODULE,AG-00026,Lower Level - Moulding
1951WHI,13A SWITCHSOCKET WITHOUT PILOT,AG-00053,Component
2009734,MLD PVC Black (Free Issue),AG-00002,Raw Material
2009747,MLD PVC Brown (Free Issue),AG-00002,Raw Material
2009770,MLD PVC T/COTTA,AG-00002,Raw Material
20136PS00001,SCREW NO 10X3/8 PH POZI,AG-00053,Component
2015737,110 MM 2K WAFIX TAETN.LAKSER0D,AG-00015,Sub Contract Item
2016617,WAJ Cover BL,AG-00026,Lower Level - Moulding
2016619,WAJ Frame,AG-00026,Lower Level - Moulding
20208PLWHI,HOUSING MCBRCD TRUNKING PARTS,AG-00026,Lower Level - Moulding
20209PS,TRUNKING PARTS - BRACKET,AG-00053,Component
20210PS,TRUNKING PARTS - BRACKET,AG-00053,Component
2022412,BODY OF 4D937 WAJ PVC Riser,AG-00026,Lower Level - Moulding
20232PS,INSERT M4 X 0.7 X 8.2,AG-00053,Component
20250PL,BOX 1G ADJ.LUG ESU9ML,AG-00026,Lower Level - Moulding
20253PS,BOX PARTS - ADJUSTABLE LUG,AG-00053,Component
20255SL,BOX FOR ESU2713,AG-00026,Lower Level - Moulding
20257PS,INSERT PRESS IN-M3.5,AG-00053,Component
20258PLRED02,BLANKING PLATE RED FOR TR,AG-00026,Lower Level - Moulding
20258PLWHI01,BOX WINDOW BLANKING PLATE,AG-00026,Lower Level - Moulding
20260PL,BOX FOR ESU2223,AG-00026,Lower Level - Moulding
20261PL,BOX FOR ESU2323,AG-00026,Lower Level - Moulding
20263SL,BOX FOR ESU231,AG-00026,Lower Level - Moulding
20265PL,BOX FOR ESU2311,AG-00026,Lower Level - Moulding
20267PL,BOX FOR ESU2211,AG-00026,Lower Level - Moulding
20285PLWHI01,TRUNK.PARTS - EXT ANGLE,AG-00026,Lower Level - Moulding
20286PLWHI01,TRUNKING PARTS - FLAT ANGLE,AG-00026,Lower Level - Moulding
20287PLWHI01,TRUNK PARTS - FLAT TEE,AG-00026,Lower Level - Moulding
20288PLWHI01,TRUNKING PARTS - INT. ANGLE,AG-00026,Lower Level - Moulding
20322PS00001,SCREW M3.5 SLOTTED CSK,AG-00053,Component
20350PS00005,SCREW 3.5X12MM COMBI PAN HD,AG-00053,Component
20351PS00004,SCREW 4X10MM COMBI PAN HD,AG-00053,Component
20355PLBLK,LID,AG-00026,Lower Level - Moulding
20355PLWHI,LID,AG-00026,Lower Level - Moulding
20358PLBLK,LID,AG-00026,Lower Level - Moulding
20358PLWHI,LID,AG-00026,Lower Level - Moulding
20360PLBLK,LID,AG-00026,Lower Level - Moulding
20360PLWHI,LID,AG-00026,Lower Level - Moulding
20362PLBLK,LID,AG-00026,Lower Level - Moulding
20362PLWHI,LID,AG-00026,Lower Level - Moulding
20390PL,BOX FOR ESU2523,AG-00026,Lower Level - Moulding
20391PL,BOX FOR ESU2721,AG-00014,Finished Goods - Moulding
20391PLEM,MOULDED BOX FOR ESU282,AG-00026,Lower Level - Moulding
20393PL,BOX FOR ESU3523,AG-00026,Lower Level - Moulding
20394PL,BOX FOR ESU4423,AG-00026,Lower Level - Moulding
20395PL,BOX FOR ESU262,AG-00026,Lower Level - Moulding
20401PL,BOX FOR ESU281,AG-00026,Lower Level - Moulding
20402PL,BOX FOR ESU3511,AG-00026,Lower Level - Moulding
20403PL,BOX FOR ESU2512,AG-00026,Lower Level - Moulding
20406PL,BOX FOR ESU81,AG-00026,Lower Level - Moulding
20414PL,BOX FOR ESU32225,AG-00026,Lower Level - Moulding
20416PL,BOX FOR ESU32140,AG-00026,Lower Level - Moulding
20424PL,BOX SQUARE,AG-00026,Lower Level - Moulding
20425PL,BOX 2G ADJ.LUG ESU82ML,AG-00026,Lower Level - Moulding
20426PL,BOX FOR ESU92ML,AG-00026,Lower Level - Moulding
20430PL,BOX - FLUSH MOULDED,AG-00026,Lower Level - Moulding
20453PSWHI01,COVER SQUARE PRESTIGE,AG-00016,OBSOLETE
20454PSWHI01,COVER STRAIGHT PRESTIGE,AG-00042,Lower Level - Extrusion
20454PSWHI03,PSEUDO - INSULATED COVER,AG-00042,Lower Level - Extrusion
20459PLWHI01,CABLE RETAINER PRESTIGE,AG-00026,Lower Level - Moulding
20462PLWHI01,INT CORNER CARRIER PRESTIGE,AG-00026,Lower Level - Moulding
20532PLWHI01,TRUNK ADAPTOR CORNICE,AG-00016,OBSOLETE
20551PS,TRUNKING PARTS - GUSSET,AG-00026,Lower Level - Moulding
20552PS00001,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00041,Lower Level - Fabrication
20552PS00003,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00041,Lower Level - Fabrication
20552PS00004,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20552PS00006,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20552PS00007,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20552PS00008,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20552PS00009,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20552PS00010,PSEUDO TRUNKING PARTS-FILLET GUSSET,AG-00042,Lower Level - Extrusion
20553PS,GUSSET L PIECE X 2.5MM,AG-00014,Finished Goods - Moulding
20554PS00007,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00009,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00010,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00015,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00017,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00018,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20554PS00019,PSEUDO TRUNKING PARTS - GUSSET,AG-00042,Lower Level - Extrusion
20555PS00010,PSEUDO TRUNKING PARTS - PLATE GUSSET,AG-00041,Lower Level - Fabrication
20555PS00011,PSEUDO TRUNKING PARTS - PLATE GUSSET,AG-00016,OBSOLETE
20555PS00013,PSEUDO TRUNKING PARTS - PLATE GUSSET,AG-00016,OBSOLETE
20555PS00020,PSEUDO TRUNKING PARTS - PLATE GUSSET,AG-00016,OBSOLETE
20555PS00033,GUSSET PLATE - DUO FABRICATION,AG-00026,Lower Level - Moulding
20575PSWHI,BASE,AG-00042,Lower Level - Extrusion
20576PSCHA02,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20576PSRED032,PSEUDO - BASE,AG-00016,OBSOLETE
20576PSWHI012,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20578PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20579PSWHI01,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20580PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20581PSWHI,BASE,AG-00042,Lower Level - Extrusion
20582PSWHI,BASE,AG-00042,Lower Level - Extrusion
20583PSWHI,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20586PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20587PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20589PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20591PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20593PSWHI,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20594PSWHI,PSEUDO - BASE,AG-00042,Lower Level - Extrusion
20596PSWHI,COVER,AG-00042,Lower Level - Extrusion
20597PSCHA02,PSEUDO - COVER,AG-00042,Lower Level - Extrusion
20597PSRED03,PSEUDO - COVER,AG-00016,OBSOLETE
20597PSWHI01,PSEUDO COVER,AG-00042,Lower Level - Extrusion
20599PSWHI01,PSEUDO - COVER,AG-00042,Lower Level - Extrusion
20600PSWHI01,COVER,AG-00042,Lower Level - Extrusion
20601PSWHI01,PSEUDO - COVER,AG-00042,Lower Level - Extrusion
20602PSWHI,PSEUDO COVER,AG-00042,Lower Level - Extrusion
20603PSWHI,PSEUDO - COVER,AG-00042,Lower Level - Extrusion
20605PLWHI01,COUPLING CLIPON 16X16MM,AG-00026,Lower Level - Moulding
20606PLWHI01,COUPLING CLIP ON 25X16MM MINI,AG-00026,Lower Level - Moulding
20608PLWHI01,COUPL. INT40X16MM MINI,AG-00026,Lower Level - Moulding
20609PLWHI01,COUP. INT. 40X25MM MINI,AG-00026,Lower Level - Moulding
20610PLWHI01,COUPL.INT 40X40MM MINI,AG-00026,Lower Level - Moulding
20611PLWHI01,STOP END 16X16MM MINI,AG-00026,Lower Level - Moulding
20612PLWHI01,STOP END 25X16MM MINI,AG-00026,Lower Level - Moulding
20613PLWHI01,STOP END 32X12.5MM MINI,AG-00026,Lower Level - Moulding
20614PLWHI01,STOP END 40X16MM MINI,AG-00026,Lower Level - Moulding
20615PLWHI01,STOP END 40X25MM MINI,AG-00026,Lower Level - Moulding
20616PLWHI01,STOP END 40X40MM MINI,AG-00026,Lower Level - Moulding
20617PLWHI01,STOP END 50X25MM MINI,AG-00026,Lower Level - Moulding
20618PLWHI01,STOP END 50X32MM MINI,AG-00026,Lower Level - Moulding
20619PLWHI01,FLAT ANGLE 16X16MM MINI,AG-00026,Lower Level - Moulding
20620PLWHI01,FLAT ANGLE 25X16MM MINI,AG-00026,Lower Level - Moulding
20621PLWHI01,FLAT ANGLE 32X12.5MM MINI,AG-00026,Lower Level - Moulding
20622PLWHI01,FLAT ANGLE 40X16MM MINI,AG-00026,Lower Level - Moulding
20623PLWHI01,FLAT ANGLE 40X25MM MINI,AG-00026,Lower Level - Moulding
20624PLWHI01,FLAT ANGLE 40X40MM MINI,AG-00026,Lower Level - Moulding
20627PLWHI01,INT.CORNER 16X16MM MINI,AG-00026,Lower Level - Moulding
20628PSWHI01,TRUNKING PARTS - INT ANGLE,AG-00026,Lower Level - Moulding
20629PLWHI01,INT. CORNER 32X12.5MM MINI,AG-00026,Lower Level - Moulding
20630PLWHI01,INT CORNER 40X16MM MINI,AG-00026,Lower Level - Moulding
20631PLWHI01,TRUNKING PARTS - INT ANGLE,AG-00026,Lower Level - Moulding
20632PLWHI01,INT.CORNER 40X40MM MINI,AG-00026,Lower Level - Moulding
20635PLWHI01,EXT.CORNER 16X16MM MINI,AG-00026,Lower Level - Moulding
20636PLWHI01,EXT. CORNER 25X16MM MINI,AG-00014,Finished Goods - Moulding
20637PLWHI01,EXT. CORNER 32X12.5MM MINI,AG-00026,Lower Level - Moulding
20638PLWHI01,EXT. CORNER 40X16MM MINI,AG-00026,Lower Level - Moulding
20639PLWHI01,EXT. CORNER 40X25MM MINI,AG-00026,Lower Level - Moulding
20640PLWHI01,EXT.CORNER 40X40MM MINI,AG-00026,Lower Level - Moulding
20644PLWHI01,SIDE TEE 25X1625X16 MINI,AG-00026,Lower Level - Moulding
20646PLWHI01,FLAT TEE 16X16 MINI,AG-00026,Lower Level - Moulding
20647PLWHI01,FLAT TEE 25X16X16X16 MINI,AG-00026,Lower Level - Moulding
20648PLWHI01,FLAT TEE 25X16X25X16 MINI,AG-00026,Lower Level - Moulding
20649PLWHI01,FLAT TEE 32X25 MINI,AG-00026,Lower Level - Moulding
20650PLWHI01,FLAT TEE 40X16 MINI,AG-00026,Lower Level - Moulding
20651PLWHI01,FLAT TEE 40X25 MINI,AG-00026,Lower Level - Moulding
20652PLWHI01,FLAT TEE 25 X 16 MINI,AG-00026,Lower Level - Moulding
20653PLWHI01,FLAT TEE 40X40 MINI,AG-00026,Lower Level - Moulding
20663PLWHI01,ADAPTOR 16X16 MINI,AG-00026,Lower Level - Moulding
20664PLWHI01,ADAPTOR 25X16 MINI,AG-00026,Lower Level - Moulding
20666PLWHI01,ADAPTOR 40X16 MINI,AG-00026,Lower Level - Moulding
20676PLWHI01,BOX 1 ENTRY MI RED ALERT,AG-00026,Lower Level - Moulding
20678PLWHI01,BOX ADAPTOR MI RED ALERT,AG-00026,Lower Level - Moulding
20679PLWHI01,BOX ADAPTOR RED ALERT,AG-00026,Lower Level - Moulding
20680PL,CLAMP RED ALERT,AG-00026,Lower Level - Moulding
20681PL,BASE RED ALERT,AG-00026,Lower Level - Moulding
20682PLRED02,CIRCULAR COVER RED ALERT,AG-00026,Lower Level - Moulding
20682PLWHI01,CIRCULAR COVER,AG-00026,Lower Level - Moulding
20683PL,TRUNKING PARTS - CIRCULAR BOX,AG-00026,Lower Level - Moulding
20684PL,TRUNKING PARTS - CIRCULAR BOX,AG-00026,Lower Level - Moulding
20688SS00001,TRUNKING PARTS - RED ALERT KIT,AG-00053,Component
20688SS00002,TRUNKING PARTS - RED ALERT KIT,AG-00053,Component
20689PL,TRUNKING PARTS - LUG INSERT,AG-00053,Component
20690PL,TRUNKING PARTS - BOX LID CIRC,AG-00026,Lower Level - Moulding
20691PL,TRUNKING PARTS - BOX LID CIRC,AG-00026,Lower Level - Moulding
20693PL,TRUNKING PARTS - BOX LID CIRC,AG-00026,Lower Level - Moulding
20702PSBLK01,CONDUIT - ROUND DIA 20,AG-00042,Lower Level - Extrusion
20702PSBLK02,PSEUDO CONDUIT - ROUND DIA 20,AG-00042,Lower Level - Extrusion
20702PSWHI01,CONDUIT - ROUND DIA 20MM HG,AG-00042,Lower Level - Extrusion
20703PSBLK01,CONDUIT - ROUND DIA 25,AG-00042,Lower Level - Extrusion
20703PSBLK02,PSEUDO CONDUIT - ROUND DIA 25,AG-00042,Lower Level - Extrusion
20703PSWHI01,CONDUIT - ROUND DIA 25,AG-00042,Lower Level - Extrusion
20704PSBLK02,PSEUDO CONDUIT - ROUND DIA 32,AG-00042,Lower Level - Extrusion
20704PSWHI01,CONDUIT - ROUND DIA 32,AG-00042,Lower Level - Extrusion
20705PSBLK02,PSEUDO CONDUIT - ROUND DIA 38,AG-00042,Lower Level - Extrusion
20706PSBLK02,PSEUDO CONDUIT - ROUND DIA 50,AG-00042,Lower Level - Extrusion
20709PSBLK01,PSEUDO CONDUIT - ROUND DIA 20,AG-00042,Lower Level - Extrusion
20709PSWHI01,CONDUIT - ROUND DIA 20MM HLG,AG-00042,Lower Level - Extrusion
20710PSBLK01,PSEUDO CONDUIT - ROUND DIA 25,AG-00042,Lower Level - Extrusion
20710PSWHI01,CONDUIT - ROUND DIA 25,AG-00042,Lower Level - Extrusion
20711PSWHI01,PSEUDO CONDUIT - ROUND DIA 32,AG-00042,Lower Level - Extrusion
20712PSWHI01,PSEUDO CONDUIT - ROUND DIA 38,AG-00042,Lower Level - Extrusion
20713PSWHI01,PSEUDO CONDUIT - ROUND DIA 50,AG-00042,Lower Level - Extrusion
20715PS,CHANNEL 12MM (REC1),AG-00042,Lower Level - Extrusion
20716PS,CHANNEL 25MM (REC2),AG-00042,Lower Level - Extrusion
20717PS,CHANNEL 38MM (REC3),AG-00042,Lower Level - Extrusion
20718PSWHI,13MM OVAL CONDUIT,AG-00042,Lower Level - Extrusion
20719PSWHI,16MM OVAL CONDUIT,AG-00042,Lower Level - Extrusion
20720PSWHI,20MM OVAL CONDUIT,AG-00042,Lower Level - Extrusion
20721PSWHI,25MM OVAL CONDUIT,AG-00042,Lower Level - Extrusion
20722PSWHI,25MM SPECIAL OVAL CONDUIT,AG-00042,Lower Level - Extrusion
20726PSWHI,COUPLING 20MM OVAL COND,AG-00041,Lower Level - Fabrication
20729PSBLK,"SADDLE BAR 16,20 & 25MM",AG-00026,Lower Level - Moulding
20729PSWHI,"SADDLE BAR 16,20 & 25MM",AG-00026,Lower Level - Moulding
20731PLBLK,BODY - 20MM INSPECTION BEND,AG-00026,Lower Level - Moulding
20731PLWHI,BODY - 20MM INSPECTION BEND,AG-00026,Lower Level - Moulding
20732PLBLK,COVER - 20MM INSPECTION BEND,AG-00026,Lower Level - Moulding
20732PLWHI,COVER - 20MM INSPECTION BEND,AG-00026,Lower Level - Moulding
20733PLBLK,CONDUIT TEE 20MM BLACK,AG-00026,Lower Level - Moulding
20733PLWHI,CONDUIT TEE 20MM WHITE,AG-00026,Lower Level - Moulding
20734PSBLK,CONDUIT TEE COVER 20MM BLK,AG-00026,Lower Level - Moulding
20734PSWHI,CONDUIT TEE COVER 20MM WHITE,AG-00026,Lower Level - Moulding
20750PS,PSEUDO LID,AG-00042,Lower Level - Extrusion
20751PS,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20752PS,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20753PS,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20754PS,PSEUDO BASE,AG-00042,Lower Level - Extrusion
20770PSWHI01,STOP END 50X50,AG-00026,Lower Level - Moulding
20771PSWHI01,STOP END 75X50 PREMIER,AG-00026,Lower Level - Moulding
20772PSWHI01,STOP END 75X75 PREMIER,AG-00026,Lower Level - Moulding
20773PSWHI01,STOP END 100X50 PREMIER,AG-00026,Lower Level - Moulding
20775PSGRY02,STOP END 100X100,AG-00026,Lower Level - Moulding
20775PSWHI01,STOP END 100X100 PREMIER,AG-00026,Lower Level - Moulding
20777PLWHI,TRUNKING PART - STOP END,AG-00041,Lower Level - Fabrication
20778PLWHI,STOP END 150X150 PREMIER,AG-00041,Lower Level - Fabrication
20800PL,INSULATED LID,AG-00042,Lower Level - Extrusion
20802PL,PSEUDO INSULATED LID,AG-00042,Lower Level - Extrusion
20803PL,PSEUDO - INSULATED BASE,AG-00042,Lower Level - Extrusion
20805PL,PSEUDO - INSULATED BASE,AG-00042,Lower Level - Extrusion
20806PL,PSEUDO - INSULATED BASE,AG-00042,Lower Level - Extrusion
20807PL,PSEUDO - INSULATED BASE,AG-00042,Lower Level - Extrusion
20808PL,PSEUDO - INSULATED BASE,AG-00042,Lower Level - Extrusion
20810PL00001,INSULATED DIVIDER,AG-00042,Lower Level - Extrusion
20810PL00002,PSEUDO INSULATED DIVIDER,AG-00042,Lower Level - Extrusion
20810PL00003,PSEUDO INSULATED DIVIDER,AG-00042,Lower Level - Extrusion
20810PL00004,PSEUDO INSULATED DIVIDER,AG-00042,Lower Level - Extrusion
20812PL,COUPLER 50X50 PREMIER,AG-00026,Lower Level - Moulding
20813PL,COUPLER 75X50 PREMIER,AG-00026,Lower Level - Moulding
20814PL,COUPLER 75X75 PREMIER,AG-00026,Lower Level - Moulding
20815PL,COUPLER 100X40 PREMIER,AG-00026,Lower Level - Moulding
20816PL,COUPLER 100X50 PREMIER,AG-00026,Lower Level - Moulding
20817PL,COUPLER 100X100 PREMIER,AG-00026,Lower Level - Moulding
20818PL,JOINT COVER 50X50 PREM.,AG-00026,Lower Level - Moulding
20819PL,JOINT COVER 75X50 PREMIER,AG-00026,Lower Level - Moulding
20820PL,JOINT COVER 75X75 PREMIER,AG-00026,Lower Level - Moulding
20821PL,JOINT COVER 100X40 PREMIER,AG-00026,Lower Level - Moulding
20822PL-FAB,JOINT COVER 100X50 PREM,AG-00026,Lower Level - Moulding
20823PL,JOINT COVER 100X100 PREMIER,AG-00026,Lower Level - Moulding
20824PL,CABLE RETAIN 50 PREMIER,AG-00026,Lower Level - Moulding
20825PL,CABLE RETAINER 75 PREMIER,AG-00026,Lower Level - Moulding
20826PL,CABLE RETAINER 100 PREM,AG-00026,Lower Level - Moulding
20827PL,STOP END 50X50 PREMIER,AG-00026,Lower Level - Moulding
20828PL,STOP END 75X50 PREMIER,AG-00026,Lower Level - Moulding
20829PL,STOP END 75X75 PREMIER,AG-00026,Lower Level - Moulding
20830PL,STOP END 100X50 PREMIER,AG-00026,Lower Level - Moulding
20831PL,STOP END 100X100 PREMIER,AG-00016,OBSOLETE
20832PL,STOP END 100X40 PREMIER,AG-00026,Lower Level - Moulding
20833PL,EXT. ANGLE 50X50 PREMIER,AG-00026,Lower Level - Moulding
20834PL,EXT. ANGLE 75X50 PREMIER,AG-00026,Lower Level - Moulding
20835PL,EXT. ANGLE 75X75 PREMIER,AG-00026,Lower Level - Moulding
20836PL,EXT. ANGLE 100X40 PREMIER,AG-00026,Lower Level - Moulding
20837PL,EXT. ANGLE 100X50 PREM.,AG-00026,Lower Level - Moulding
20837PL00002,EXT. ANGLE 100X50 PREMIER,AG-00026,Lower Level - Moulding
20839PL,INT. ANGLE 50X50 PREMIER,AG-00026,Lower Level - Moulding
20840PL,INT. ANGLE 75X50 PREMIER,AG-00026,Lower Level - Moulding
20841PL,INT. ANGLE 75X75 PREMIER,AG-00026,Lower Level - Moulding
20842PL,INT. ANGLE 100X50 PREM.,AG-00026,Lower Level - Moulding
20842PL00002,INT. ANGLE 100X50 PREMIER,AG-00026,Lower Level - Moulding
20843PL,INT. ANGLE 100X40 PREMIER,AG-00026,Lower Level - Moulding
20845PL,FLAT TEE 50X50 PREMIER,AG-00026,Lower Level - Moulding
20846PL,FLAT TEE 75X50 PREMIER,AG-00026,Lower Level - Moulding
20847PL,FLAT TEE 75X75 PREMIER,AG-00026,Lower Level - Moulding
20848PL-FAB,FLAT TEE 100X50 PREMIER,AG-00026,Lower Level - Moulding
20849PL,FLAT TEE 100X100 PREMIER,AG-00026,Lower Level - Moulding
20850PL,FLAT TEE 100X40 PREMIER,AG-00026,Lower Level - Moulding
20851PL,FLAT ANGLE 50X50 PREM.,AG-00026,Lower Level - Moulding
20852PL,FLAT ANGLE 75X50 PREMIER,AG-00026,Lower Level - Moulding
20853PL,FLAT ANGLE 75X75 PREMIER,AG-00026,Lower Level - Moulding
20854PL,FLAT ANGLE 100X50 PREM.,AG-00026,Lower Level - Moulding
20854PL00002,FLAT ANGLE 100X50 PREMIER,AG-00026,Lower Level - Moulding
20855PL,FLAT ANGLE 100X40 PREMIER,AG-00026,Lower Level - Moulding
20919PSWHI,PSEUDO - INSULATED LID,AG-00042,Lower Level - Extrusion
